datetime,stock_code,stock_name,title,content,source
2026-02-26 14:24:31,002463,沪电股份,主力资金监控：有色金属板块净流出近100亿,【主力资金监控：有色金属板块净流出近100亿】财联社2月26日电，财联社星矿数据显示，今日主力资金净流入电子、通信、机械设备等板块，净流出有色金属、电新行业、文化传媒等板块，其中有色金属板块净流出近100亿元。个股方面，胜宏科技资金净买入17.10亿元位居首位，沪电股份、亨通光电、润泽科技主力资金净流入居前；宁德时代遭净卖出超20亿元位居首位，阳光电源、北方稀土、兆易创新主力资金净流出额居前。,cls
2026-02-26 14:24:31,002463,沪电股份,,【主力资金监控：有色金属板块净流出近100亿】财联社星矿数据显示，今日主力资金净流入电子、通信、机械设备等板块，净流出有色金属、电新行业、文化传媒等板块，其中有色金属板块净流出近100亿元。个股方面，胜宏科技资金净买入17.10亿元位居首位，沪电股份、亨通光电、润泽科技主力资金净流入居前；宁德时代遭净卖出超20亿元位居首位，阳光电源、北方稀土、兆易创新主力资金净流出额居前。,fenghuang
2026-02-26 14:19:48,601318,中国平安,恒指午后持续走低 跌超1%,恒指午后持续走低，跌超1%，中国平安、药明生物跌超4%领跌成分股。恒生科技指数现跌2.3%。,eastmoney
2026-02-26 14:10:21,000651,格力电器,格力落子苏州 联手光环新网推进绿算设备生产基地项目,云财经讯，据苏州发布，近日，格安数据信息科技（昆山）有限公司在昆山开发区完成注册，正式成立。该公司由珠海格力电器旗下公司与北京光环新网科技股份有限公司共同投资设立，将聚焦最新液冷技术、数据处理、云计算设备、机房制冷设备、物联网设备销售等前沿领域。即将推进的“格力绿算设备生产基地”项目致力于研发生产绿色算力设备及智算中心整体解决方案。,yuncaijing
2026-02-26 14:09:08,600875,东方电气,东方电气集团东方汽轮机有限公司增资至约60.7亿,云财经讯，天眼查App显示，近日，东方电气集团东方汽轮机有限公司发生工商变更，原股东中国东方电气集团有限公司退出，同时，注册资本由约56.8亿人民币增至约60.7亿人民币，增幅约7%。该公司成立于1989年10月，法定代表人为陈仲明，经营范围包括风力发电机组、太阳能及可再生能源、工业控制与自动化等，由东方电气股份有限公司全资持股。,yuncaijing
2026-02-26 14:06:20,600999,招商证券,招商证券：维持汇聚科技强烈推荐评级,【招商证券：维持汇聚科技强烈推荐评级】财联社2月26日电，招商证券发布关于汇聚科技（01729.HK）的研报，维持“强烈推荐”评级。公司完成配售募资16.35亿港元，用于战略投资、海外扩张及营运资金，强化内生+外延双轨增长。AI算力、汽车线缆（莱尼整合超预期）、医疗设备三大板块协同驱动，预计2025-2027年净利润7.40/12.50/17.50亿港元，对应PE 47.3/28.0/20.0倍，成长空间明确。,cls
2026-02-26 14:01:18,000651,格力电器,格力落子苏州 联手光环新网推进绿算设备生产基地项目,格力落子苏州联手光环新网推进绿算设备生产基地项目|据苏州发布，近日，格安数据信息科技（昆山）有限公司在昆山开发区完成注册，正式成立。该公司由珠海格力电器旗下公司与北京光环新网科技股份有限公司共同投资设立，将聚焦最新液冷技术、数据处理、云计算设备、机房制冷设备、物联网设备销售等前沿领域。即将推进的“格力绿算设备生产基地”项目致力于研发生产绿色算力设备及智算中心整体解决方案。,yicai
2026-02-26 13:59:52,600030,中信证券,中信证券：维持华虹半导体买入评级,【中信证券：维持华虹半导体买入评级】财联社2月26日电，中信证券发布关于华虹半导体（01347.HK）的研报，维持“买入”评级。公司2025Q4业绩及2026Q1指引基本符合预期，AI驱动PMIC/MCU快速增长，抵消消费电子疲软；Fab9A将于2026年达产，Fab9B加速爬坡，设备国产化提升。ASP仍有上行空间，叠加功率器件复苏与潜在并购催化，成长动能强劲。,cls
2026-02-26 13:56:53,000651,格力电器,格力落子苏州 联手光环新网推进绿算设备生产基地项目,【格力落子苏州 联手光环新网推进绿算设备生产基地项目】近日，格安数据信息科技（昆山）有限公司在昆山开发区完成注册，正式成立。该公司由珠海格力电器旗下公司与北京光环新网科技股份有限公司共同投资设立，将聚焦最新液冷技术、数据处理、云计算设备、机房制冷设备、物联网设备销售等前沿领域。即将推进的“格力绿算设备生产基地”项目致力于研发生产绿色算力设备及智算中心整体解决方案。,eastmoney
2026-02-26 13:52:04,600875,东方电气,东方电气集团东方汽轮机有限公司增资至约60.7亿,【东方电气集团东方汽轮机有限公司增资至约60.7亿】天眼查App显示，近日，东方电气集团东方汽轮机有限公司发生工商变更，原股东中国东方电气集团有限公司退出，同时，注册资本由约56.8亿人民币增至约60.7亿人民币，增幅约7%。该公司成立于1989年10月，法定代表人为陈仲明，经营范围包括风力发电机组、太阳能及可再生能源、工业控制与自动化等，由东方电气股份有限公司全资持股。,eastmoney
2026-02-26 13:51:25,300442,润泽科技,人工智能ETF(515980)连续3天净流入，规模、份额续创新高！英伟达2026财年第四季度财报超预期，行业景气度加速上行,【人工智能ETF(515980)连续3天净流入，规模、份额续创新高！英伟达2026财年第四季度财报超预期，行业景气度加速上行】场内ETF方面，截至2026年2月26日10:48，中证人工智能产业指数(931071)强势上涨1.38%，成分股星宸科技上涨17.90%，润泽科技上涨13.81%，云天励飞上涨5.89%，光环新网，奥飞数据等个股跟涨。人工智能ETF(515980)上涨1.41%。,eastmoney
2026-02-26 13:42:35,603799,华友钴业,多家上市公司回应津巴布韦暂停锂矿出口影响,多家上市公司回应津巴布韦暂停锂矿出口影响|据中证金牛座，当地时间2月25日，津巴布韦矿业部发文称，已暂停所有原矿和锂精矿的出口，即刻生效。记者梳理获悉，上市公司盛新锂能、中矿资源、天华新能、雅化集团等均在津巴布韦有锂矿等布局。对此，中矿资源相关负责人回应称：“所有中方在津巴布韦锂精矿出口全部停了，等待后续政策细则。目前，中方企业在当地锂的深加工产品基本没有，量很小。公司有相关的产业链延伸计划考虑，但现在不便公开。”华友钴业相关负责人对记者表示，此次津巴布韦的“禁令”主要是对违规出口的监管，公司的采矿证是当地矿业部颁发的，目前还不确定具体影响有多大。雅化集团相关负责人对记者表示：“公司已经提前把津巴布韦生产的锂精矿全部发出来。最近一段时间，当地‘暂停出口’对公司的生产端不会造成影响。”该负责人进一步表示：“根据文件看，未在当地取得采矿证以及选矿资格的贸易商与代理商，已不具备出口资质。但雅化集团可以继续申请出口，需要在出口许可流程上补充相关资料，公司已经着手推进。”,yicai
2026-02-26 13:41:43,603799,华友钴业,多家上市公司回应津巴布韦暂停锂矿出口影响,【多家上市公司回应津巴布韦暂停锂矿出口影响】财联社2月26日电，津巴布韦矿业部当地时间2月25日发文称，已暂停所有原矿和锂精矿的出口，即刻生效。此次暂停出口包括所有目前正在运输途中的矿产，暂无明确恢复时间表。津巴布韦矿业部表示，未来，只有持有有效采矿权证和经批准的选矿厂的矿业公司才有权出口矿产。记者梳理获悉，上市公司盛新锂能、中矿资源、天华新能、雅化集团等均在津巴布韦有锂矿等布局。2月26日，中矿资源相关负责人对此回应记者称：“所有中方在津巴布韦锂精矿出口全部停了，等待后续政策细则。目前，中方企业在当地锂的深加工产品基本没有，量很小。公司有相关的产业链延伸计划考虑，但现在不便公开。”华友钴业相关负责人对记者表示，此次津巴布韦的“禁令”主要是对违规出口的监管，公司的采矿证是当地矿业部颁发的，目前还不确定具体影响有多大。雅化集团相关负责人对记者表示：“公司已经提前把津巴布韦生产的锂精矿全部发出来。最近一段时间，当地‘暂停出口’对公司的生产端不会造成影响。”该负责人进一步表示：“根据文件看，未在当地取得采矿证以及选矿资格的贸易商与代理商，已不具备出口资质。但雅化集团可以继续申请出口，需要在出口许可流程上补充相关资料，公司已经着手推进。” (中证报),cls
2026-02-26 13:38:03,688256,寒武纪,科创成长ETF万家上涨2.94%，权重股中寒武纪-U涨8.4%,【科创成长ETF万家上涨2.94%，权重股中寒武纪-U涨8.4%】截至2026年02月26日13:27，科创成长ETF万家(588070)上涨2.94%，最新价报1.857元，换手率3.93%。,eastmoney
2026-02-26 13:37:29,688256,寒武纪,算力芯片概念拉升 寒武纪涨近10%,【算力芯片概念拉升 寒武纪涨近10%】财联社2月26日电，午后算力芯片概念拉升，寒武纪涨近10%，云天励飞、海光信息、东芯股份、芯原股份、摩尔线程等跟涨。消息面上，国产算力芯片龙头海光信息公告，预计一季度实现归属于母公司所有者的净利润6.2亿元—7.2亿元，同比增长22.56%—42.32%。,cls
2026-02-26 13:31:09,688256,寒武纪,寒武纪午后涨逾8%,寒武纪午后涨逾8%|寒武纪-U午后涨逾8%，成交额超100亿元。,yicai
2026-02-26 13:30:18,688256,寒武纪,半导体板块午后持续走高,半导体板块午后持续走高|欧莱新材涨近19%，安路科技涨逾14%，寒武纪涨超8%，新相微、长川科技跟涨。,yicai
2026-02-26 13:22:40,300442,润泽科技,算力租赁概念涨势扩大 润泽科技20cm涨停,【算力租赁概念涨势扩大 润泽科技20cm涨停】财联社2月26日电，午后算力租赁概念涨势扩大，润泽科技20cm涨停，此前中贝通信、华胜天成、智微智能涨停，奥飞数据、迈信林涨超10%，光环新网、恒润股份、宏景科技、润建股份等跟涨。,cls
2026-02-26 13:21:55,002938,鹏鼎控股,AI PC概念午后持续走高,AIPC概念午后持续走高|智立方涨逾16%，泰嘉股份、智微智能、广合科技、奥士康等此前涨停，胜宏科技、鹏鼎控股跟涨。,yicai
2026-02-26 13:21:43,000661,长春高新,长春高新回应在研软膏有相关功效传言：适应症需严格按照批件执行 上市至少需要3年,"【长春高新回应在研软膏有相关功效传言：适应症需严格按照批件执行 上市至少需要3年】财联社2月26日电，今日，针对网传“在研产品GenSci141软膏可以壮阳”的传言，财联社记者以投资者身份致电长春高新证券部，公司人士回应称，一切信息应以公告披露内容为准，该产品当前仅获批开展此前公告所述临床试验，适应症需严格按照批件执行。GenSci141为一款2.2类改良型新药，目前处于临床前向临床过渡阶段。从研发周期看，即便进展顺利，从临床到最终获批上市也至少需要3年时间，通常新药完整周期在7-8年左右。尽管改良型新药在审评路径上相对成熟，但整体研发周期与1类创新药相比差异有限。

小财注：24日晚，长春高新公告称，子公司金赛药业GenSci141软膏境内生产药品注册临床试验申请获得批准，该药品用于改善因高促性腺激素性性腺功能减退症、5α-还原酶2缺乏症、雄激素合成减少的先天性肾上腺皮质增生症、特发性的原因导致的儿童小阴茎。（财联社记者 卢阿峰）",cls
2026-02-26 13:01:29,601377,兴业证券,芯片股盘中反弹，关注科创芯片设计ETF易方达（589030）等产品投资价值,"【芯片股盘中反弹，关注科创芯片设计ETF易方达（589030）等产品投资价值】
截至午间收盘，上证科创板芯片设计主题指数上涨0.9%，成份股中，安路科技涨超13%，新相微涨超5%，芯原股份、杰华特涨超3%。
消息面上，存储芯片正在全面进入“卖方市场”，SK海力士在近日的高盛电话会上透露，受AI真实需求驱动及洁净室空间受限影响，今年存储价格将持续上涨，目前DRAM及NAND库存仅剩约4周。
兴业证券指出，整体来看，2026年存储行业难以形成规模化有效供给。这一趋势持续传导至上游半导体设备和封测环节，国内存储芯片设计、存储模组厂商、半导体设备、封测企业均有望受益。
上证科创板芯片设计主题指数则聚焦芯片设计领域，数字芯片设计行业占比超75%，模拟芯片设计行业占比近20%。投资者可借道科创芯片设计ETF易方达（589030）等产品一键布局国产芯片发展机遇。",cls
2026-02-26 12:58:54,600918,中泰证券,商业航天板块低开高走，卫星ETF易方达（563530）标的指数逆势涨超1%,"【商业航天板块低开高走，卫星ETF易方达（563530）标的指数逆势涨超1%】
截至午间收盘，中证卫星产业指数上涨1.7%，国证通用航空产业指数上涨1.0%。
中泰证券表示，未来两年，全球有望进入商业航天产业爆发期，技术迭代与工程化节奏持续加快，发射服务、卫星组网、太空算力、太空光伏等航天任务需求有望进一步释放，商业航天产业长期景气上行趋势不变。",cls
2026-02-26 12:00:35,300750,宁德时代,志特新材：公司合作的隔热防火材料尚未量产 也未形成营业收入,【志特新材：公司合作的隔热防火材料尚未量产 也未形成营业收入】财联社2月26日电，志特新材2月26日在互动平台表示，公司合作的隔热防火材料尚未量产，也未形成营业收入，公司未在合肥建设相关产线，公司未向宁德时代送样测试。公司合作方正在推进相关专利申请流程。公司与菲律宾PIVI公司签订的战略合作协议属于框架性协议，目前合作方采购意向主要集中于公司现有主营的建筑材料，实际情况以未来签订的具体采购协议、订单或有关书面文件为准。公司在沙特、马来西亚等海外地区有建筑主业相关业务拓展，但并未涉及隔热防火材料业务。,cls
2026-02-26 12:00:34,600875,东方电气,港股午评：恒生指数跌0.39% 恒生科技指数跌1.65%,【港股午评：恒生指数跌0.39% 恒生科技指数跌1.65%】财联社2月26日电，港股午间收盘，恒生指数跌0.39%，恒生科技指数跌1.65%。科网股普跌，百度集团、阿里巴巴跌超2%。芯片股走弱，华虹半导体跌超5%，上海复旦跌近3%。锂电池股中创新航跌逾8%，宁德时代跌超5%。电力设备板块涨幅居前，东方电气涨超17%，东北电气涨逾8%，金风科技、哈尔滨电气涨逾6%。长和涨近4%，长和系清仓英国电网资产回笼超千亿港元。,cls
2026-02-26 11:37:34,002463,沪电股份,半日主力资金丨加仓电子股 抛售传媒股,半日主力资金丨加仓电子股抛售传媒股|主力资金早间净流入电子、通信、机械设备等板块，净流出传媒、有色金属、非银金融等板块。具体到个股来看，沪电股份、胜宏科技、亨通光电获净流入28.54亿元、24.67亿元、24.47亿元。净流出方面，阳光电源、宁德时代、亿纬锂能遭抛售19.22亿元、17.86亿元、11.19亿元。,yicai
2026-02-26 11:32:47,002463,沪电股份,午评：深成指探底回升涨0.28% 算力硬件概念全线走强,【午评：深成指探底回升涨0.28% 算力硬件概念全线走强】财联社2月26日电，早盘三大指数涨跌不一，深成指探底回升翻红，创业板指走势稍弱，黄白线明显分化。沪深两市半日成交额1.64万亿，较上个交易日放量1173亿。盘面上热点快速轮动，全市场超2900只个股下跌。从板块来看，算力硬件股持续活跃，PCB、CPO、液冷服务器概念均表现强势，深南电路、大族激光、沪电股份、广合科技、川润股份涨停。电力板块走强，赣能股份2连板，华银电力涨停。燃气轮机概念集体拉升，东方电气、常宝股份封涨停。小金属概念表现活跃，云南锗业2连板，章源钨业触及涨停。下跌方面，锂电池板块盘中震荡回落，鹏辉能源跌超9%。影视院线再度下挫，博纳影业大跌。截至收盘，沪指跌0.08%，深成指涨0.28%，创业板指跌0.39%。,cls
2026-02-26 11:13:29,600938,中国海油,中国海油成立天然气发电公司,云财经讯，企查查APP显示，近日，中海油（诸暨）天然气发电有限公司成立，法定代表人为周伟，注册资本为1.52亿元，经营范围包含：发电业务、输电业务、供（配）电业务；供电业务；热力生产和供应；供冷服务；发电技术服务等。企查查股权穿透显示，该公司由中国海洋石油集团有限公司间接全资持股。,yuncaijing
2026-02-26 11:13:24,300750,宁德时代,锂电池板块震荡回落 鹏辉能源跌近10%,云财经讯，锂电池板块盘中震荡回落，鹏辉能源跌近10%，雅化集团触及跌停，盛新锂能、天华新能、亿纬锂能、宁德时代均跌超5%。,yuncaijing
2026-02-26 11:02:17,300750,宁德时代,锂电池板块震荡回落 鹏辉能源跌近10%,【锂电池板块震荡回落 鹏辉能源跌近10%】财联社2月26日电，锂电池板块盘中震荡回落，鹏辉能源跌近10%，雅化集团触及跌停，盛新锂能、天华新能、亿纬锂能、宁德时代均跌超5%。,cls
2026-02-26 10:58:42,002463,沪电股份,主力资金监控：通信板块净流入近43亿,【主力资金监控：通信板块净流入近43亿】财联社2月26日电，财联社星矿数据显示，今日主力资金净流入通信、机械设备、电子、光学光电子、通用设备等板块，净流出有色金属、电新行业、半导体、文化传媒、基础化工等板块，其中通信板块净流入43.39亿元。个股方面，沪电股份资金净买入12.58亿元位居首位，胜宏科技、亨通光电、东山精密获主力资金净流入居前；宁德时代遭净卖出18.68亿元位居首位，阳光电源、北方稀土、紫金矿业主力资金净流出额居前。,cls
2026-02-26 10:57:30,600875,东方电气,燃气轮机概念集体拉升 东方电气涨超9%,【燃气轮机概念集体拉升 东方电气涨超9%】财联社2月26日电，燃气轮机概念集体拉升，东方电气涨超9%，常宝股份、海联讯、应流股份、万泽股份、杰瑞股份、隆达股份、博盈特焊、联德股份、三角防务跟涨。消息面上，中信建投证券研报指出，AIDC建设进入高速增长期，测算2025-2028年美国AI需求带来的电力容量需求期间CAGR约55%，未来三年累计需求超150GW，配套设备迎来机遇。,cls
2026-02-26 10:48:13,000408,藏格矿业,化工股逆势上涨，化工行业ETF易方达（516570）助力低成本捕捉产业供需改善机遇,"【化工股逆势上涨，化工行业ETF易方达（516570）助力低成本捕捉产业供需改善机遇】
2月26日早盘，A股三大指数集体调整，化工板块逆势上涨，截至10:15，中证石化产业指数上涨1.1%，指数成份股中，盐湖股份涨超8%，蓝晓科技涨超5%，博源化工、藏格矿业涨超3%。
近日，美国将元素磷、草甘膦等正式纳入关键战略物资管控范围，引发全球磷供应链重构预期，全球磷资源供给格局正加速向紧平衡演变。中国作为全球磷产能占比超60%的生产大国，在此轮国际订单转移中承接更多出口份额，行业议价能力有望增强。
除事件催化外，化工板块正迎来多重逻辑共振。供给端，“反内卷”政策持续推进，落后产能加速出清，行业固定资产投资增速转负；需求端，新能源、半导体材料等新兴产业需求崛起，叠加春耕备肥旺季临近，农化需求集中释放；出口链方面，美国关税政策调整落地，海外库存低位，补库需求有望释放。
化工行业正从单纯的周期博弈转向“周期复苏+成长溢价”的双重驱动。化工行业ETF易方达（516570）跟踪中证石化产业指数，一键打包石油化工、基础化工产业龙头，管理费率仅0.15%/年，是捕捉化工产业供需改善机遇的低成本工具。",cls
2026-02-26 10:48:01,601066,中信建投,AI发展日新月异，恒生科技ETF易方达（513010）近12个交易日累计“吸金”超40亿元,"【AI发展日新月异，恒生科技ETF易方达（513010）近12个交易日累计“吸金”超40亿元】
2月26日早盘，港股短线调整，截至10:20，恒生科技指数下跌1.4%，中证港股通互联网指数下跌0.9%。
中信建投研报称，AI发展日新月异，大模型持续迭代升级，算力需求非常强劲。如智谱新模型编程能力大幅提升，引发算力需求激增，Seedance视频能力表现也非常亮眼，大模型的商业变现路径畅通，正在从“低价/免费圈地”阶段走向“为高质量付费”阶段.
恒生科技指数由港股上市公司中与科技主题高度相关的、市值最大的30只股票组成，兼顾“硬科技”和“软科技”；中证港股通互联网指数则聚焦港股互联网平台公司，汇聚中国AI核心企业。从估值来看，两只指数的滚动市盈率均在25倍以下，分别位于指数发布以来21.3%和14.5%分位处。
目前市场上有恒生科技ETF易方达（513010）、港股通互联网ETF易方达（513040）等产品跟踪以上指数，可助力投资者便捷布局港股科技板块，其中恒生科技ETF易方达（513010）连续12个交易日获资金净流入，合计超40亿元，最新规模达307亿元。",cls
2026-02-26 10:46:19,300750,宁德时代,储能板块多数走低，阳光电源、宁德时代跌超5%,云财经讯，储能板块多数走低，德龙汇能、鹏辉能源跌超9%，阳光电源、宁德时代跌超5%，亿纬锂能、天合光能跟跌。,yuncaijing
2026-02-26 10:44:56,002463,沪电股份,算力硬件股持续活跃 沪电股份涨停创历史新高,云财经讯，算力硬件股持续活跃，PCB、CPO概念均表现强势，沪电股份、广合科技涨停，天孚通信涨近10%，均创历史新高，智立方、威尔高涨超10%，明阳电路、东山精密、胜宏科技、鹏鼎控股、生益科技跟涨。,yuncaijing
2026-02-26 10:41:49,002463,沪电股份,算力硬件股持续活跃 沪电股份涨停创历史新高,【算力硬件股持续活跃 沪电股份涨停创历史新高】财联社2月26日电，算力硬件股持续活跃，PCB、CPO概念均表现强势，沪电股份、广合科技涨停，天孚通信涨近10%，均创历史新高，智立方、威尔高涨超10%，明阳电路、东山精密、胜宏科技、鹏鼎控股、生益科技跟涨。消息面上，2月25日，英伟达展示了下一代Vera Rubin算力系统的内部构成与供应链细节。该机架集成72颗Rubin图形处理单元（GPU）和36颗Vera中央处理器（CPU），整套系统共含130万个组件。,cls
2026-02-26 10:34:00,300750,宁德时代,电池板块震荡走弱,电池板块震荡走弱|宁德时代跌超5%，恩捷股份跌超4%，石大胜华、华盛锂电等跟跌。,yicai
2026-02-26 10:33:02,000166,申万宏源,申万宏源：首次覆盖安徽皖通高速公路 给予增持评级,【申万宏源：首次覆盖安徽皖通高速公路 给予增持评级】财联社2月26日电，申万宏源发布关于安徽皖通高速公路（00995.HK）的研报，首次覆盖并给予“增持”评级。公司立足长三角优质路产，区位优势显著，盈利能力和资本结构行业领先，2025-2027E归母净利润CAGR为6%，ROE持续高于同业，分红比例稳定在60%。虽未明确目标价，但基于其资产质量与估值优势，具备配置价值。,cls
2026-02-26 10:31:21,600030,中信证券,中信证券：百威亚太利润率承压 观察渠道进展,【中信证券：百威亚太利润率承压 观察渠道进展】财联社2月26日电，中信证券发布关于百威亚太（01876.HK）的研报。公司2025Q4净利润不及预期，主因中国业务疲软、即饮渠道复苏缓慢及税务支出偏高。2026年营收增长依赖韩印市场，中国复苏或呈渐进态势，叠加原材料成本上行与战略投资加码，利润率承压。当前缺乏明确催化，需观察O2O及即饮渠道进展。,cls
2026-02-26 10:28:42,300033,同花顺,南方昌元可转债基金经理刘文良：2026年看好权益与转债，重点布局科技成长,"【南方昌元可转债基金经理刘文良：2026年看好权益与转债，重点布局科技成长】
南方基金刘文良指出，展望2026，权益和转债市场全年仍有较好机会，纯债可能偏震荡。板块机会方面，他认为科技成长机会仍是重点，除了AI产业链上游，也需要关注下游AI应用渗透率提升带来的机会；转债方面，2026年转债收益将更多来自正股驱动，估值贡献可能减弱，但仍有望跟随权益市场获得不错回报。

刘文良长期深耕产业景气，偏向景气成长方向，具有“景气导向+周期共振”的投资风格。他所管理的南方昌元可转债（006030/006031）长期业绩表现亮眼。根据同花顺数据显示，截至2026年2月25日，南方昌元可转债债券A近一年收益率达54.99%，同期业绩比较基准收益率为17.45%，跑赢业绩基准37.54个百分点。

南方昌元可转债（006030/006031）第4季报表示，在操作方面，对应组合将积极把握春季行情市场机会，继续重点关注产业周期景气驱动的科技、新能源、军工、创新药等板块以及经济周期回升预期驱动的机械、有色、化工等板块，转债重点在低溢价率、强动量个券中寻找投资机会。刘文良表示，未来将继续坚持“研究创造价值”，通过动态调整组合的进攻性与防御性，力争为投资者创造可持续回报。",cls
2026-02-26 10:28:36,300033,同花顺,南方希元可转债基金经理刘盈杏：2026转债市场进入精细化挖掘阶段,"【南方希元可转债基金经理刘盈杏：2026转债市场进入精细化挖掘阶段】2025年，债券市场整体表现承压，转债市场逆势走强，Wind数据统计显示，中证转债指数全年涨幅达18.66%。南方希元可转债基金经理刘盈杏表示，转债市场在经历2025年的大幅上涨后，资产估值也步入偏高位新常态，2026年转债市场的收益预期将从“高弹性”回归“稳健增强”，市场也将进入个券深度跟踪、差异化分析的精细化挖掘阶段，在强调胜率的同时追求更高的赔率。
 
南方基金刘盈杏擅长运作中低波固收+产品，熟悉股、债、转债三类资产的联动策略，擅长平衡收益增强和回撤控制，并通过大类资产的相互对冲、行业配置的适度均衡、底层风险因子的相对分散，打造更高的风险收益比。同花顺数据显示，截至2026年2月25日，刘盈杏所管理的南方希元可转债债券A（005461）近一年收益率达33.74%，同期业绩比较基准收益率为15.04%，跑赢业绩基准18.7个百分点。
 
刘盈杏认为，2026年转债市场偏高估值的环境对组合精细化管理的要求进一步提升，转债定价既需要从资金属性等负债端的视角思考，也要在资产视角下进一步细化研究与深度挖掘。南方希元将运用主动增强和量化加持双轮驱动，力争获得稳定的超额收益。",cls
2026-02-26 10:28:26,600875,东方电气,港股电气设备股走强 东方电气涨超13%,【港股电气设备股走强 东方电气涨超13%】财联社2月26日电，截至发稿，东方电气(01072.HK)涨13.29%、东北电气(00042.HK)涨8.43%、上海电气(02727.HK)涨3.44%。,cls
2026-02-26 10:24:00,002463,沪电股份,PCB板块活跃,PCB板块活跃|PCB板块领涨，上涨3.78%，其中大族激光上涨10.0%，广合科技上涨10.0%，贤丰控股上涨10.0%，沪电股份、深南电路、威尔高涨超7%。（AI生成）,yicai
2026-02-26 10:17:30,002463,沪电股份,沪电股份股价创新高,沪电股份股价创新高|沪电股份涨9.09%，报84.65元/股，股价再创新高，总市值突破1628.97亿元，成交额达55.69亿元。（AI生成）,yicai
2026-02-26 10:15:19,300442,润泽科技,算力租赁概念再度活跃 润泽科技涨超10%创历史新高,云财经讯，算力租赁概念再度活跃，润泽科技涨超10%，创历史新高，此前智微智能涨停，佳力图、中贝通信、协鑫能科、奥飞数据跟涨。,yuncaijing
2026-02-26 10:14:19,002463,沪电股份,PCB概念股震荡走强 大族激光涨停,云财经讯，PCB概念股震荡走强，大族激光涨停，广合科技此前涨停，沪电股份、深南电路、威尔高、东山精密等涨幅居前。,yuncaijing
2026-02-26 10:05:03,300442,润泽科技,算力租赁概念再度活跃 润泽科技涨超10%创历史新高,【算力租赁概念再度活跃 润泽科技涨超10%创历史新高】财联社2月26日电，算力租赁概念再度活跃，润泽科技涨超10%，创历史新高，此前智微智能涨停，佳力图、中贝通信、协鑫能科、奥飞数据跟涨。消息面上，春节期间，阿里、字节、智谱、kimi、Minimax、Google等大模型厂商纷纷发布新模型和产品。openclaw热度大增，短短两周内，OpenClaw的Token使用量就飙升到了OpenRouter上全部Token约13%。,cls
2026-02-26 09:45:24,300394,天孚通信,光纤概念股盘初冲高，杰普特触及20cm涨停,云财经讯，光纤概念股盘初冲高，杰普特触及20cm涨停，亨通光电、天孚通信、长飞光纤、长江通信跟涨。,yuncaijing
2026-02-26 09:45:06,601127,赛力斯,赛力斯新专利可实时准确识别晕车状态,云财经讯，企查查APP显示，近日，赛力斯汽车有限公司申请的“一种晕车识别方法、装置、存储介质及设备”专利公布。企查查专利摘要显示，本申请方法中，利用多源信号样本训练用于预测驾乘人员的晕车状态的教师模型，通过知识蒸馏技术，基于训练好的教师模型提供的软标签和IMU信号样本训练学生模型，将训练好的学生模型确定为晕车识别模型，将该晕车识别模型部署于车载芯片后，通过晕车识别模型对实时采集的车辆IMU信号进行处理，即可得到车辆的驾乘人员的晕车状态。如此，将基于多源信号的教师模型压缩为仅需IMU信号输入的学生模型，从而解决实际应用中信号采集受限和车端算力不足的问题，实现晕车状态的实时、准确识别。,yuncaijing
2026-02-26 09:41:01,300394,天孚通信,天孚通信股价创新高,天孚通信股价创新高|天孚通信涨5.17%，报359.17元/股，股价再创新高，总市值突破2792.24亿元，成交额达41.61亿元。（AI生成）,yicai
2026-02-26 09:32:41,000792,盐湖股份,盐湖提锂板块走高,盐湖提锂板块走高|金圆股份涨停，久吾高科、天齐锂业、盐湖股份、赣锋锂业、西藏矿业跟涨。,yicai
2026-02-26 09:22:48,002466,天齐锂业,港股开盘丨恒指涨0.95% 锂矿股多数走高,港股开盘丨恒指涨0.95%锂矿股多数走高|恒指开盘涨0.95%，恒生科技指数涨0.46%。锂矿股多数走高，天齐锂业涨6.11%，赣锋锂业涨5.48%。,yicai
2026-02-26 09:21:22,002460,赣锋锂业,香港恒生指数开盘涨0.95% 锂矿股高开,【香港恒生指数开盘涨0.95% 锂矿股高开】财联社2月26日电，香港恒生指数开盘涨0.95%，恒生科技指数涨0.46%，锂矿股高开，天齐锂涨超6%，赣锋锂业涨超5%，消息面上，津巴布韦宣布暂停出口锂精矿和原矿。,cls
2026-02-26 09:16:23,000858,五粮液,酒价内参2月26日价格发布 总价创十天新低单品分化加剧,云财经讯，新浪财经“酒价内参”过去24小时收集的数据显示，中国白酒市场十大单品的终端零售均价在2月26日呈显著轮动分化态势。若十大单品各取一瓶整体打包计算，今日总价为9195元，较昨日大幅下跌26元，价格继续下探再创近十天以来新低，春节假期创下的阶段高位有所松动。今日十大单品四涨六跌，价格支撑主要集中于头部品牌，中腰部单品承压特征较为明显。上涨方面，飞天茅台、精品茅台均上涨7元/瓶，价格保持稳健，渠道供给节奏可控，成交重心未出现明显变化；青花郎上涨4元/瓶；五粮液普五八代小幅上涨2元/瓶。下跌产品方面，习酒君品回落16元/瓶，调整幅度居前；国窖1573下跌10元/瓶，已连续两天大幅回落；古井贡...,yuncaijing
